Name	SMILES	ClusterNumber
10956869	C[C@@H](NC(=O)OCCCc1cnc[nH]1)C1CCCCC1	93
11140463	C[C@H](NC(=O)OCCCc1cnc[nH]1)C1CCCCC1	93
10978306	O=C(NC(C1CC1)C1CC1)OCCCc1cnc[nH]1	93
10933521	CC(NC(=O)OCCCc1cnc[nH]1)C1CC1	93
11089134	O=C(NC(c1ccccc1)C1CCCCC1)OCCCc1cnc[nH]1	93
25149515	NC(=NCCCc1cnc[nH]1)NC(=O)CCCC1CCCCC1	93
10083478	O=C(NCCCc1cnc[nH]1)NC1CCCCC1	93
25149431	NC(=NCCCc1cnc[nH]1)NC(=O)C1CCCCC1	93
25149814	NC(=NCCCc1cnc[nH]1)NC(=O)CC1CCCCC1	93
54584376	CC/C=C\CNC(=O)OCCCc1cnc[nH]1	93
54581429	CC=CCNC(=O)OCCCc1cnc[nH]1	93
11779175	O=C(NCCCC1CCCCC1)OCCCc1cnc[nH]1	93
54587323	O=C(NCCC1=CCCCC1)OCCCc1cnc[nH]1	93
25149433	NC(=NCCCc1cnc[nH]1)NC(=O)CCC1CCCCC1	93
11345716	c1ncc(CCCOCCCC2CCCCC2)[nH]1	93
11436304	c1ncc(CCCOCCCC2CCCC2)[nH]1	93
11264034	c1ncc(COCC2CCCCC2)[nH]1	93
11276413	c1ncc(CCCOCCC2CCCCC2)[nH]1	93
11356502	c1ncc(COCCCC2CCCCC2)[nH]1	93
62787	COc1ccc(OC)c(CC(C)N)c1	94
44385952	COc1cc(C)c(O)cc1CC(C)N	94
12611598	COc1ccc(O)c(CC(C)N)c1	94
12611606	COc1ccc(CC(C)N)cc1O	94
12611604	COc1ccc(CC(C)N)c(O)c1	94
91255	COc1cccc(CC(C)N)c1OC	94
8423	COc1ccc(CC(C)N)cc1OC	94
31012	COc1ccc(CC(C)N)c(OC)c1OC	94
152234	COc1cccc(CC(C)N)c1	94
143435	COc1cc(C)c(CC(C)N)cc1OC	94
31014	COc1cc(OC)c(OC)cc1CC(C)N	94
159755	COc1ccccc1CC(C)N	94
141685	COc1cc(Br)c(CC(C)N)cc1OC	94
31015	COc1cc(OC)c(CC(C)N)c(OC)c1	94
144889	COc1cc(OC)c(CC(C)N)cc1C	94
144891	COc1cc(OC)c(SC)cc1CC(C)N	94
85875	COc1cc(CC(C)N)c(OC)cc1C	94
141047	COc1ccc(CC(C)N)c(OC)c1	94
141048	COc1cccc(OC)c1CC(C)N	94
62065	COc1cc(CC(C)N)c(OC)cc1Br	94
20969408	CCN(CC)C(=O)C(NS(=O)(=O)c1ccc2c(c1)CCC(=O)N2)c1ccccc1	95
20864461	Cc1cccc(N(C)C(=O)C(NS(=O)(=O)c2ccc3c(c2)CCC(=O)N3)c2ccccc2)c1	95
20864426	COc1cccc(N2CCN(C(=O)C(NS(=O)(=O)c3ccc4c(c3)CCC(=O)N4)c3ccccc3)CC2)c1	95
20864465	O=C1CCc2cc(S(=O)(=O)NC(C(=O)NCc3ccc(Cl)cc3)c3ccccc3)ccc2N1	95
69086597	O=C1CCc2cc(S(=O)(=O)NC(C(=O)N3CCC(Cc4ccccc4)CC3)c3ccccc3)ccc2N1	95
16008612	Cc1cccc(C)c1NC(=O)C(NS(=O)(=O)c1ccc2c(c1)CCC(=O)N2)c1ccccc1	95
16194458	O=C1CCc2cc(S(=O)(=O)NC(C(=O)N3CCN(c4ccccn4)CC3)c3ccccc3)ccc2N1	95
16008637	CCc1cccc(C)c1NC(=O)C(NS(=O)(=O)c1ccc2c(c1)CCC(=O)N2)c1ccccc1	95
69086599	O=C1CCc2cc(S(=O)(=O)NC(C(=O)N3CCN(C4CCCCC4)CC3)c3ccccc3)ccc2N1	95
20864435	Cc1ccc(NC(=O)C(NS(=O)(=O)c2ccc3c(c2)CCC(=O)N3)c2ccccc2)c(Br)c1	95
20864452	O=C1CCc2cc(S(=O)(=O)NC(C(=O)N3CCN(C(=O)c4ccco4)CC3)c3ccccc3)ccc2N1	95
20864459	Cc1ccc(N2CCN(C(=O)C(NS(=O)(=O)c3ccc4c(c3)CCC(=O)N4)c3ccccc3)CC2C)cc1	95
20864470	CC(c1cccs1)N(Cc1ccco1)C(=O)C(NS(=O)(=O)c1ccc2c(c1)CCC(=O)N2)c1ccccc1	95
20864436	Cc1cc(C)c(NC(=O)C(NS(=O)(=O)c2ccc3c(c2)CCC(=O)N3)c2ccccc2)c(C)c1	95
20864437	CC(C)N(Cc1ccccc1)C(=O)C(NS(=O)(=O)c1ccc2c(c1)CCC(=O)N2)c1ccccc1	95
46282646	O=C(O)CC(NS(=O)(=O)c1ccc2c(c1)CCC(=O)N2)c1cccc(Cl)c1	95
5308286	CN(Cc1ccco1)C(=O)C(Cc1ccccc1)NS(=O)(=O)c1ccc2c(c1)CCC(=O)N2	95
49838944	Cc1ccc(N2CCN(C(=O)C(NS(=O)(=O)c3ccc4c(c3)CCC(=O)N4)c3ccccc3)CC2)cc1	95
6619624	O=C1CCc2cc(S(=O)(=O)NC(C(=O)NCc3ccccc3)c3ccccc3)ccc2N1	95
49838945	O=C1CCc2cc(S(=O)(=O)NC(C(=O)N(Cc3ccco3)Cc3cccs3)c3ccccc3)ccc2N1	95
155518448	CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](Nc2ccc(C)cc2)[C@H]1O	96
24776276	CS[C@@H]1O[C@H](CO)[C@H](O)[C@H](NC(=O)c2ccc(C)cc2)[C@H]1O	96
44561585	CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](OC(=O)c2ccc(C)cc2)[C@@H]1O	96
7315241	Cc1ccc(S[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)cc1	96
155537041	CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](Nc2ccccc2)[C@H]1O	96
155563008	CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](Nc2cccc(Cl)c2)[C@H]1O	96
155537069	COc1ccc(N[C@H]2[C@@H](O)[C@@H](CO)O[C@@H](OC)[C@@H]2O)cc1	96
155510379	COc1cccc(N[C@H]2[C@@H](O)[C@@H](CO)O[C@@H](OC)[C@@H]2O)c1	96
155519777	CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](Nc2ccc(C)c(C)c2)[C@H]1O	96
155520592	COc1ccc(N[C@@H]2[C@@H](O)[C@@H](CO)O[C@@H](OC)[C@@H]2O)cc1	96
155510720	CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](Nc2cccc(C)c2)[C@H]1O	96
155512458	CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](Nc2ccc(C)c(C)c2)[C@H]1O	96
155538998	CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](Nc2cccc(C)c2)[C@H]1O	96
155518319	CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](Nc2ccc(F)c(F)c2)[C@H]1O	96
155554894	CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](Nc2ccccc2)[C@H]1O	96
155549274	CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](Nc2ccc(F)c(F)c2)[C@H]1O	96
155554378	CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](Nc2ccc(C)cc2)[C@H]1O	96
155546825	COc1cccc(N[C@@H]2[C@@H](O)[C@@H](CO)O[C@@H](OC)[C@@H]2O)c1	96
155542403	CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](Nc2cccc(Cl)c2)[C@H]1O	96
71584331	NS(=O)(=O)c1c(F)c(F)c(SCCc2ccccc2)c(F)c1F	97
73776055	NS(=O)(=O)c1c(F)c(F)c(SCCc2ccccc2)c(F)c1NC1CCCCCCCCCCC1	97
71584198	NS(=O)(=O)c1c(F)c(F)c(SCCO)c(F)c1F	97
71584199	CCCSc1c(F)c(F)c(S(N)(=O)=O)c(F)c1F	97
73776641	CNc1c(F)c(S(N)(=O)=O)c(F)c(F)c1S(=O)(=O)CCc1ccccc1	97
73776640	CC(C)(C)Nc1c(F)c(S(N)(=O)=O)c(F)c(F)c1S(=O)(=O)CCc1ccccc1	97
73774784	NS(=O)(=O)c1c(F)c(F)c(S(=O)(=O)CCO)c(NCc2ccccc2)c1F	97
71584456	NS(=O)(=O)c1c(F)c(F)c(SC2=S=Nn3c2nc2ccccc23)c(F)c1F	97
71584454	NS(=O)(=O)c1c(F)c(F)c(Sc2nc3ccccc3s2)c(F)c1F	97
71584332	NS(=O)(=O)c1c(F)c(F)c(S(=O)(=O)CCc2ccccc2)c(F)c1F	97
71584330	NS(=O)(=O)c1c(F)c(F)c(NCCc2ccc(O)cc2)c(F)c1F	97
71584329	NS(=O)(=O)c1c(F)c(F)c(NCc2ccccc2)c(F)c1F	97
71584328	NS(=O)(=O)c1c(F)c(F)c(SCc2ccccc2)c(F)c1F	97
71584327	NS(=O)(=O)c1c(F)c(F)c(Oc2ccccc2)c(F)c1F	97
71584326	NS(=O)(=O)c1c(F)c(F)c(S(=O)(=O)c2ccccc2)c(F)c1F	97
71584203	NS(=O)(=O)c1c(F)c(F)c(Sc2ccccc2)c(F)c1F	97
71584201	NS(=O)(=O)c1c(F)c(F)c(SCCC(=O)O)c(F)c1F	97
71584200	NS(=O)(=O)c1c(F)c(F)c(SCC(=O)O)c(F)c1F	97
91900065	NS(=O)(=O)c1c(F)c(F)c(N=NCc2ccccc2)c(F)c1F	97
10097792	COc1cc2nc(N(C)CCCCCCN(C)C(=O)c3cccc(CN(C)C)c3)nc(N)c2cc1OC	98
10673882	COc1cc2nc(N(C)CCSSCCN(C)C(=O)c3ccc(CN(C)C)o3)nc(N)c2cc1OC	98
10719536	COc1cc2nc(N(C)CCCCCCN(C)C(=O)c3cccc(CN)c3)nc(N)c2cc1OC	98
10553687	COc1cc2nc(N(C)CCCCCCN(C)C(=O)c3ccccc3CN(C)C)nc(N)c2cc1OC	98
10602797	COc1cc2nc(N(C)CCCCCCN(C)C(=O)c3ccc(CN4CCSC4)cc3)nc(N)c2cc1OC	98
14423371	COc1cc2nc(N(C)CCCCCCN(C)C(=O)c3ccco3)nc(N)c2cc1OC	98
10072518	COc1cc2nc(N(C)CCCCCCN(C)C(=O)c3ccccc3)nc(N)c2cc1OC	98
10531768	CNCCCCCCN(C)Cc1cccc(C(=O)N(C)CCCCCCN(C)c2nc(N)c3cc(OC)c(OC)cc3n2)c1	98
10530133	COc1cc2nc(N(C)CCSSCCN(C)C(=O)c3ccc(CCl)o3)nc(N)c2cc1OC	98
10743978	COc1cc2nc(N(C)CCCCCCN(C)C(=O)c3ccc(CCl)cc3)nc(N)c2cc1OC	98
10814913	COc1cc2nc(N(C)CCCCCCN(C)C(=O)c3ccc(CCl)o3)nc(N)c2cc1OC	98
10651334	CNCCCCCCN(C)Cc1ccc(C(=O)N(C)CCCCCCN(C)c2nc(N)c3cc(OC)c(OC)cc3n2)cc1	98
10745791	COc1cc2nc(N(C)CCCCCCN(C)C(=O)c3ccccc3CNCCCCCCN)nc(N)c2cc1OC	98
10767948	COc1cc2nc(N(C)CCCCCCN(C)C(=O)c3ccc(CN(C)C)cc3)nc(N)c2cc1OC	98
10553385	COc1cc2nc(N(C)CCCCCCN(C)C(=O)c3ccc(CN(C)C)o3)nc(N)c2cc1OC	98
10767688	COc1cc2nc(N(C)CCCCCCN(C)C(=O)c3ccccc3CCl)nc(N)c2cc1OC	98
10344976	COc1cc2nc(N(C)CCSSCCN(C)C(=O)c3ccco3)nc(N)c2cc1OC	98
10815228	COc1cc2nc(N(C)CCCCCCN(C)C(=O)c3cccc(CCl)c3)nc(N)c2cc1OC	98
10506915	COc1cc2nc(N(C)CCCCCCN(C)C(=O)c3cccc(CN4CCSC4)c3)nc(N)c2cc1OC	98
4893	COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC	99
5401	COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC	99
6447063	COc1cc2nc(N3CCN(C(=O)/C=C/c4ccccc4)CC3)nc(N)c2cc1OC	99
10527913	COC(=O)c1c(C(=O)N2CCN(c3nc(N)c4cc(OC)c(OC)cc4n3)CC2)no[n+]1[O-]	99
10550345	COc1cc2nc(N3CCN(C(=O)c4no[n+]([O-])c4C#N)CC3)nc(N)c2cc1OC	99
44364207	COc1cc2nc(N3CCN(S(=O)(=O)c4no[n+]([O-])c4-c4ccccc4)CC3)nc(N)c2cc1OC	99
44363762	COc1cc2nc(N3CCN(S(=O)(=O)c4nonc4-c4ccccc4)CC3)nc(N)c2cc1OC	99
10694582	COc1cc2nc(N3CCN(C(=O)c4no[n+]([O-])c4C(N)=O)CC3)nc(N)c2cc1OC	99
11454386	COc1cc2nc(N3CCN(C(=O)CCCCC4CCSS4)CC3)nc(N)c2cc1OC	99
11751173	COc1cc2nc(N3CCN(C4=CC(=O)c5ccccc5C4=O)CC3)nc(N)c2cc1OC	99
11430491	COc1cc2nc(N3CCN(C(=O)CC4CCSS4)CC3)nc(N)c2cc1OC	99
11430126	COc1cc2nc(N3CCN(C(=O)C4CCSS4)CC3)nc(N)c2cc1OC	99
132266	COc1cc2nc(N3CCN(C(=O)c4ccco4)[C@H]4CCCC[C@H]43)nc(N)c2cc1OC	99
44428848	COc1cc2nc(N3CCN(C(=O)c4cccs4)[C@H]4CCCC[C@H]43)nc(N)c2cc1OC	99
44428845	COc1cc2nc(N3CCN(C(=O)c4ccc(Br)o4)[C@H]4CCCC[C@H]43)nc(N)c2cc1OC	99
16721032	COc1cc2nc(N3CCN(C(=O)c4ccc(C)o4)[C@H]4CCCC[C@H]43)nc(N)c2cc1OC	99
44428851	COc1cc2nc(N3CCN(C(=O)c4ccccc4)[C@H]4CCCC[C@H]43)nc(N)c2cc1OC	99
44428846	COc1ccc(C(=O)N2CCN(c3nc(N)c4cc(OC)c(OC)cc4n3)[C@@H]3CCCC[C@@H]32)o1	99
3157	COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC	99
53321740	O=C(O)Cn1cnc2c(N3CCOCC3)nc(NCc3ccc(C4CCCCC4)cc3)nc21	100
53326883	CC(C)CNc1nc(NCc2ccc(C3CCCCC3)cc2)nc2c1ncn2CC(=O)O	100
46869118	CC(C)CCNc1nc(NCc2ccc(C3CCCCC3)cc2)nc2c1ncn2CC(=O)O	100
53320438	O=C(O)Cn1cnc2c(Oc3cccc([N+](=O)[O-])c3)nc(NCc3ccc(C4CCCCC4)cc3)nc21	100
53321741	O=C(O)Cn1cnc2c(Oc3cccc(Br)c3)nc(NCc3ccc(C4CCCCC4)cc3)nc21	100
53322972	O=C(O)Cn1cnc2c(Oc3ccc(F)cc3)nc(NCc3ccc(C4CCCCC4)cc3)nc21	100
53316472	O=C(O)Cn1cnc2c(Oc3c(F)c(F)c(F)c(F)c3F)nc(NCc3ccc(C4CCCCC4)cc3)nc21	100
53317809	O=C(O)Cn1cnc2c(Oc3ccccc3)nc(NCc3ccc(C4CCCCC4)cc3)nc21	100
53316473	O=C(O)Cn1cnc2c(NCc3ccccc3)nc(NC(=O)c3ccc(C4CCCCC4)cc3)nc21	100
53325584	O=C(O)Cn1cnc2c(N3CCOCC3)nc(NC(=O)C3CCCCC3)nc21	100
53319496	CC(C)(C)OC(=O)N(Cc1ccc(C2CCCCC2)cc1)c1nc(N2CCOCC2)c2ncn(CC(=O)O)c2n1	100
53320437	CCCCCNc1nc(N2CCOCC2)c2ncn(CC(=O)O)c2n1	100
53317803	O=C(O)Cn1cnc2c(NCc3ccccc3)nc(NCc3ccc(C4CCCCC4)cc3)nc21	100
53320332	CN(Cc1ccccc1)c1nc(NCc2ccc(C3CCCCC3)cc2)nc2c1ncn2CC(=O)O	100
53325721	O=C(O)Cn1cnc2c(Nc3ccc(F)cc3)nc(NCc3ccc(C4CCCCC4)cc3)nc21	100
53317804	O=C(O)Cn1cnc2c(NCc3ccco3)nc(NCc3ccc(C4CCCCC4)cc3)nc21	100
53317805	CN(Cc1ccco1)c1nc(NCc2ccc(C3CCCCC3)cc2)nc2c1ncn2CC(=O)O	100
53317806	O=C(O)Cn1cnc2c(NC3CCCC3)nc(NCc3ccc(C4CCCCC4)cc3)nc21	100
53317807	O=C(O)Cn1cnc2c(NC3CCCCC3)nc(NCc3ccc(C4CCCCC4)cc3)nc21	100
44296089	NS(=O)(=O)c1ccc(C(=O)N[C@@H](Cc2ccccc2)C(=O)O)cc1	101
59053249	NS(=O)(=O)c1ccc(C(=O)CSc2ccccc2)cc1	101
10062863	NS(=O)(=O)c1ccc(C(=O)NCc2cccnc2)cc1	101
10266279	NS(=O)(=O)c1ccc(C(=O)NCc2ccncc2)cc1	101
44368582	NS(=O)(=O)c1ccc(C(=O)NC(Cc2ccc([N+](=O)[O-])cc2)C(=O)O)cc1	101
10482738	NS(=O)(=O)c1ccc(C(=O)N[C@H](Cc2ccccc2)C(=O)NCC(=O)NCC(=O)OCc2ccccc2)cc1	101
9995204	Cc1ccccc1CNC(=O)c1ccc(S(N)(=O)=O)cc1	101
10334453	NS(=O)(=O)c1ccc(C(=O)NCc2ccccn2)cc1	101
71719431	NS(=O)(=O)c1ccc(SCCc2ccccc2)cc1	101
780268	NS(=O)(=O)c1ccc(NC(=S)NC(=O)c2ccccc2)cc1	101
44368568	NS(=O)(=O)c1ccc(C(=O)NC(Cc2ccc(F)cc2)C(=O)O)cc1	101
44368260	Nc1ccc(CC(NC(=O)c2ccc(S(N)(=O)=O)cc2)C(=O)O)cc1	101
10325319	NS(=O)(=O)c1ccc(C(=O)N[C@@H](Cc2ccccc2)C(=O)NCC(=O)NCC(=O)OCc2ccccc2)cc1	101
44368583	COc1ccc(CC(NC(=O)c2ccc(S(N)(=O)=O)cc2)C(=O)O)cc1	101
10087507	NS(=O)(=O)c1ccc(C(=O)NCSc2ccccc2)cc1	101
44306870	NS(=O)(=O)c1ccc(C(=O)NC(=O)c2ccco2)cc1	101
10382616	NS(=O)(=O)c1ccc(C(=O)NCc2cccc3ccccc23)cc1	101
44368581	NS(=O)(=O)c1ccc(C(=O)NC(Cc2ccc3ccccc3c2)C(=O)O)cc1	101
44368596	NS(=O)(=O)c1ccc(C(=O)NC(Cc2ccc(Cl)cc2)C(=O)O)cc1	101
122186786	NC(=O)c1cccc2c1C(=O)N(CC1CCN(Cc3ccccc3)CC1)C2	102
73776795	NC(=O)c1cccc2c1C(=O)N(CCc1ccccc1)C2	102
73776796	NC(=O)c1cccc2c1C(=O)N(CCN1CCc3ccccc3C1)C2	102
73776800	NC(=O)c1cccc2c1C(=O)N(CCN1CCCc3ccccc31)C2	102
73774806	NC(=O)c1cccc2c1C(=O)N(CCCc1ccccc1)C2	102
73774808	NC(=O)c1cccc2c1C(=O)N(CCCN1CCc3ccccc3C1)C2	102
73774809	NC(=O)c1cccc2c1C(=O)N(CCCN1CCCc3ccccc31)C2	102
73775116	NC(=O)c1cccc2c1C(=O)N(CCCN1CCC(Cc3ccccc3)CC1)C2	102
50943165	NC(=O)c1cccc2c1C(=O)N(C1CCN(Cc3ccccc3C(F)(F)F)CC1)C2	102
50943244	NC(=O)c1cccc2c1C(=O)N(C1CCN(Cc3ccc4[nH]ccc4c3)CC1)C2	102
67194320	CN(C)c1ccc(CN2CCC(N3Cc4cccc(C(N)=O)c4C3=O)CC2)cc1	102
50943091	NC(=O)c1cccc2c1C(=O)N(C1CCN(Cc3ccc(C(F)(F)F)cc3)CC1)C2	102
50943164	NC(=O)c1cccc2c1C(=O)N(C1CCN(Cc3cccc(C(F)(F)F)c3)CC1)C2	102
50943243	NC(=O)c1cccc2c1C(=O)N(C1CCN(Cc3cccc4[nH]ccc34)CC1)C2	102
50943398	CC(C)n1cc(CN2CCC(N3Cc4cccc(C(N)=O)c4C3=O)CC2)c2ccccc21	102
67193184	CCOc1cccc(CN2CCC(N3Cc4cccc(C(N)=O)c4C3=O)CC2)c1	102
50943478	Cc1ccc(CN2CCC(CN3Cc4cccc(C(N)=O)c4C3=O)CC2)cc1	102
50943479	Cc1cccc(CN2CCC(CN3Cc4cccc(C(N)=O)c4C3=O)CC2)c1	102
73776794	NC(=O)c1cccc2c1C(=O)N(Cc1ccccc1)C2	102
44431561	N#Cc1c(-c2cc(C(F)(F)F)ccc2Cl)cc(-c2cc(Cl)ccc2O)[nH]c1=O	103
44431580	CC(=O)N1CCC(C(=O)N(C)Cc2cc(Cl)cc(-c3cc(-c4cc(C(F)(F)F)ccc4Cl)c(C#N)c(=O)[nH]3)c2O)CC1	103
44431579	N#Cc1c(-c2cc(C(F)(F)F)ccc2Cl)cc(-c2cc(Cl)cc(CNC(=O)C3CCCCC3)c2O)[nH]c1=O	103
44431578	CN(Cc1cc(Cl)cc(-c2cc(-c3cc(C(F)(F)F)ccc3Cl)c(C#N)c(=O)[nH]2)c1O)C(=O)C1CCCCC1	103
44431556	Cc1ccc(C)c(-c2cc(-c3cc(Br)ccc3O)[nH]c(=O)c2C#N)c1	103
44431544	N#Cc1c(-c2cc(Cl)ccc2Cl)cc(-c2cc(C3CCCC3)ccc2O)[nH]c1=O	103
44431593	CN(Cc1cc(Cl)cc(-c2cc(-c3cc(C(F)(F)F)ccc3Cl)c(C#N)c(=O)[nH]2)c1O)C(=O)C1CCNCC1	103
44431543	N#Cc1c(-c2cc(Cl)ccc2Cl)cc(-c2cc(-c3ccccc3)ccc2O)[nH]c1=O	103
44431558	N#Cc1c(-c2cc(Cl)ccc2Cl)cc(-c2cc(Br)ccc2O)[nH]c1=O	103
44431588	COC1CCC(C(=O)N(C)Cc2cc(Cl)cc(-c3cc(-c4cc(C(F)(F)F)ccc4Cl)c(C#N)c(=O)[nH]3)c2O)CC1	103
44431603	CCCCCN1CCC(C(=O)N(C)Cc2cc(Cl)cc(-c3cc(-c4cc(C(F)(F)F)ccc4Cl)c(C#N)c(=O)[nH]3)c2O)CC1	103
44431549	CC(C)Cc1ccc(O)c(-c2cc(-c3cc(Cl)ccc3Cl)c(C#N)c(=O)[nH]2)c1	103
44431550	N#Cc1c(-c2cc(Cl)ccc2Cl)cc(-c2cc(C3CCCCC3)ccc2O)[nH]c1=O	103
44431585	CN(Cc1cc(Cl)cc(-c2cc(-c3cc(C(F)(F)F)ccc3Cl)c(C#N)c(=O)[nH]2)c1O)C(=O)CCN1CCOCC1	103
44431559	N#Cc1c(-c2cc(C(F)(F)F)ccc2Cl)cc(-c2cc(Br)ccc2O)[nH]c1=O	103
44431582	CC(=O)N1CCC(C(=O)NCc2cc(Cl)cc(-c3cc(-c4cc(C(F)(F)F)ccc4Cl)c(C#N)c(=O)[nH]3)c2O)CC1	103
44431583	CN(Cc1cc(Cl)cc(-c2cc(-c3cc(C(F)(F)F)ccc3Cl)c(C#N)c(=O)[nH]2)c1O)C(=O)CCN1CCCC1	103
44431600	CCCN1CCC(C(=O)N(C)Cc2cc(Cl)cc(-c3cc(-c4cc(C(F)(F)F)ccc4Cl)c(C#N)c(=O)[nH]3)c2O)CC1	103
44431552	Cc1ccc(-c2cc(-c3cc(Br)ccc3O)[nH]c(=O)c2C#N)c(C)c1	103
137001507	COc1cc2nc(-c3ccc(CC(=O)Nc4cc(C(C)(C)C(F)(F)F)on4)c(F)c3)cnc2cc1O	104
117927000	COc1cc2ncc(-c3ccc(CC(=O)Nc4cc(C(C)(C)C(F)(F)F)on4)c(F)c3)nc2cc1OC	104
117927158	CC(=O)OCCOc1cc2ncc(-c3ccc(CC(=O)Nc4cc(C5(C(F)(F)F)CC5)on4)c(F)c3)nc2cc1OCCOC(C)=O	104
117926932	O=C(Cc1ccc(-c2cnc3cc4c(cc3n2)OCCO4)cc1F)Nc1cc(C2(C(F)(F)F)CC2)on1	104
117927388	COc1cc2nc(-c3ccc(CC(=O)Nc4cc(C5(C(F)(F)F)CC5)on4)c(F)c3)cnc2cc1OC1CNC1	104
117926623	CC(C)(c1cc(NC(=O)Cc2ccc(-c3cnc4[nH]nc(OCCOC(F)(F)F)c4c3)cc2F)no1)C(F)(F)F	104
117927380	COc1cc2ncc(-c3ccc(CC(=O)Nc4cc(C(C)(C)C(F)(F)F)on4)c(F)c3)cc2c(OC)c1OC	104
117926899	COc1cc2nc(OC)c(-c3ccc(CC(=O)Nc4cc(C5(C(F)(F)F)CC5)on4)c(F)c3)nc2cc1OC	104
117926937	COc1cc2nc(C(=O)O)c(-c3ccc(CC(=O)Nc4cc(C5(C(F)(F)F)CC5)on4)c(F)c3)nc2cc1OC	104
117926942	COc1cc2nc(-c3ccc(CC(=O)Nc4cc(C5(C(F)(F)F)CC5)on4)c(F)c3)cnc2cc1OCCOC(=O)N(C)C	104
117927303	COc1cc2ncc(-c3ccc(CC(=O)Nc4cc(C(C)(C)C)nn4-c4ccccc4)c(F)c3)nc2cc1OC	104
117925861	COc1cc2ncc(-c3ccc(CC(=O)Nc4cc(C(C)(C)C(F)(F)F)on4)c(F)c3)c(N=[N+]=[N-])c2cc1OC	104
117926992	COc1cc2ncc(-c3ccc(CC(=O)Nc4cc(C(C)(C)C(F)(F)F)on4)c(F)c3)c(N)c2cc1OC	104
117927304	COc1cc2ncc(-c3ccc(CC(=O)Nc4cc(C(C)(C)C(F)(F)F)on4)c(F)c3)c(OC)c2cc1OC	104
117927035	COc1cc2nc(-c3ccc(CC(=O)Nc4cc(C(C)(C)C(F)(F)F)on4)c(F)c3)cnc2cc1OC1CNC1	104
117927134	COc1ccc2ncc(-c3ccc(CC(=O)Nc4cc(C5(C(F)(F)F)CC5)on4)c(F)c3)nc2n1	104
117926760	COc1cc2ncc(-c3ccc(CC(=O)Nc4cc(C5(C(F)(F)F)CC5)nn4C(C)(C)C)c(F)c3)nc2cc1OC	104
117927011	COc1cc2ncc(-c3ccc(CC(=O)Nc4cc(C(C)(C)C(F)(F)F)on4)c(F)c3)cc2cc1OCCN1CCC(F)(F)CC1	104
137699241	CCOc1cc(=O)[nH]cc1-c1ccc(CC(=O)Nc2cc(C(C)(C)C(F)(F)F)on2)c(F)c1	104
71138878	Nc1ncccc1-c1nc2ccc(-c3cccc(NC(=O)C4CC4)c3)nc2n1-c1ccc(C2(N)CCC2)cc1	105
71138400	CC(C)(C)C(=O)Nc1cccc(-c2ccc3nc(-c4cccnc4N)n(-c4ccc(C5(N)CCC5)cc4)c3n2)c1	105
71138627	CC(=O)OC(C)(C)C(=O)Nc1cccc(-c2ccc3nc(-c4cccnc4N)n(-c4ccc(C5(N)CCC5)cc4)c3n2)c1	105
71138552	CC(C)(O)C(=O)Nc1cccc(-c2ccc3nc(-c4cccnc4N)n(-c4ccc(C5(N)CCC5)cc4)c3n2)c1	105
71138467	C[C@H](O)CNC(=O)c1cccc(-c2ccc3nc(-c4cccnc4N)n(-c4ccc(C5(N)CCC5)cc4)c3n2)c1	105
71138481	C[C@@H](O)CNC(=O)c1cccc(-c2ccc3nc(-c4cccnc4N)n(-c4ccc(C5(N)CCC5)cc4)c3n2)c1	105
71138427	CN(C)C(=O)C1CCN(c2cccc(-c3ccc4nc(-c5cccnc5N)n(-c5ccc(C6(N)CCC6)cc5)c4n3)c2)CC1	105
71138420	CCN(CC)C(=O)C1CCN(c2cccc(-c3ccc4nc(-c5cccnc5N)n(-c5ccc(C6(N)CCC6)cc5)c4n3)c2)CC1	105
71138594	Nc1ncccc1-c1nc2ccc(-c3cccc(N4CCC(C(=O)N5CCOCC5)CC4)c3)nc2n1-c1ccc(C2(N)CCC2)cc1	105
71138661	CC(=O)NC1CCN(c2cccc(-c3ccc4nc(-c5cccnc5N)n(-c5ccc(C6(N)CCC6)cc5)c4n3)c2)CC1	105
71138407	CCC(=O)N1CCN(c2cccc(-c3ccc4nc(-c5cccnc5N)n(-c5ccc(C6(N)CCC6)cc5)c4n3)c2)CC1	105
