SMILES,Name,ClusterNumber
O=C(O)c1cc(O)c(O)c(O)c1,370,1368
COc1cc(C(CC(=O)O)c2ccc(C)c(CN(C)S(=O)(=O)c3ccccc3)c2)cc2nnn(C)c12,118170044,1369
CC1(C)CCC(C)(C)c2cc(C#Cc3ccc(C(=O)O)cc3)ccc21,10314719,1370
C[C@@H](O)[C@H](NC(=O)c1ccc(C#Cc2ccc(CN3CCOCC3)cc2)cc1)C(=O)NO,11546620,1371
C/C=C/c1ccc(C2=NO[C@@H](C[C@](C)(C(=O)NO)S(C)(=O)=O)C2)cc1,118469152,1372
CC#Cc1ccc(C2=NO[C@@H](C[C@](C)(C(=O)NO)S(C)(=O)=O)C2)cc1,118469181,1373
CCCc1ccc(C2=NO[C@@H](C[C@](C)(C(=O)NO)S(C)(=O)=O)C2)cc1,118469218,1374
C[C@@](C[C@H]1CC(c2ccc(C#CC3CC3)cc2)=NO1)(C(=O)NO)S(C)(=O)=O,118469018,1375
COc1ccc2nc(N)ccc2c1,226273,1376
c1ccc2c(N3CCNCC3)cccc2c1,1342,1377
CCOCCOc1cccc2ccc(N)nc12,44394643,1378
Cc1cc(N)c2ccccc2n1,81116,1379
Nc1ccnc2ccccc12,68476,1380
Cc1ccc(Oc2ccc(N)cc2)cc1,94519,1381
O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,3371,1382
CN(c1ccc(NC(=O)Nc2ccc(OC(F)(F)F)cc2)cc1)c1ccnc(Nc2cccc(S(N)(=O)=O)c2)n1,5329829,1383
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,439155,1384
CCOc1ccc(S(=O)(=O)Nc2cc3c(C(=O)NO)c(C)n(S(=O)(=O)c4ccc(OCC)cc4)c3c3ccccc23)cc1,137650952,1385
Cc1ccc(S(=O)(=O)c2cnc(SCC(=O)Nc3ccccc3C(F)(F)F)[nH]c2=O)c(C)c1,50744391,1386
C=c1c(O)c(O)cc2c1=CC=C1[C@@]3(C)CC[C@@]4(C)CC[C@@](C)(C(=O)O)C[C@H]4[C@]3(C)CC[C@]12C,91408393,1387
Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C,60648,1388
Fc1ccc(Cn2c(NC3CCNCC3)nc3ccccc32)cc1,123618,1389
O=C(c1ccc(F)cc1)C1CCNCC1,2724440,1390
FC(F)(F)c1ccccc1N1CCNCC1,2777670,1391
C/C(=C\COP(=O)(O)OP(=O)(O)O)CO,5281976,1392
Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2[nH]c(C#N)cc12,90455046,1393
N#Cc1ccc(OCCCN2CCC(C(N)(c3ccccc3)C3CCCC3)CC2)cc1,71777742,1394
Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2c1cc(C#N)n2C[C@@H]1CNC(=O)CO1,130376005,1395
Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2c1cc(C#N)n2Cc1cn[nH]c1,91667931,1396
O=C(NCCCNc1nc(Nc2cccc(CN3CCOCC3)c2)ncc1C1CC1)C1CCC1,44464263,1397
O=C(NCCCNc1nc(Nc2cccc(NC(=O)N3CCCC3)c2)ncc1I)c1cccs1,10077147,1398
CCCCCn1cc(C(=O)c2cccc3ccccc23)c2ccccc21,10382701,1399
Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1Cc1c(F)cccc1F,5330809,1400
CC(C)CCN1c2nc(Nc3cc(F)c(O)c(F)c3)ncc2N(C)C(=O)C1C,25023738,1401
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,42611257,1402
CCCS(=O)(=O)Nc1ccc(F)c(-n2cc(-c3cncnc3)c3nc(N(C)C4CCN(CC)CC4)ccc32)c1F,60152613,1403
NS(=O)(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,44608567,1404
CCOC(=O)Nc1cc(-c2ccc(C)c(NS(C)(=O)=O)c2)nn2c(C)nnc12,72943187,1405
CC#CC(=O)N1CCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,71226662,1406
CC#CC(=O)N[C@H]1CCCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1,121293929,1407
C=CC(=O)N(C)CCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,118107483,1408
C=CC(=O)N1CCC(CNc2ncnc(N)c2-c2ccc(Oc3ccccc3)cc2)CC1,71479709,1409
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,24821094,1410
CC#CC(=O)N1CC[C@@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,54755438,1411
NCCCCCC(=O)O,564,1412
CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@@H](C(=O)NC(c3ccccc3)c3ccccc3)N2C1=O,24754886,1413
CN[C@@H](C)C(=O)N[C@H](C(=O)N1CC[C@H](C)[C@H]1C(=O)Nc1ccccc1-c1ncccn1)C1CCCCC1,42609700,1414
CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(C(=O)c2ccc(F)cc2)cs1)C1CCCCC1,24737642,1415
CCc1ccc(C(=O)Nc2cc(F)cc(C(F)(F)F)c2)cc1-c1cc(C)cc(-c2cnc3cnccn23)c1,155295006,1416
CCCCNC(=O)c1cc(C(C)(C)C)cc(C(C)(C)C)c1O,126673332,1417
C=C(c1ccccc1)[C@@]12CC[C@@H](O)[C@@H]1CC(CCCCCC)=C2c1ccccc1,52936713,1418
C=C(c1ccccc1)[C@@]12CC[C@H](N)[C@@H]1CC(CCCCCCCCCC(=O)OC)=C2c1ccccc1,155522101,1419
CCN(CC)S(=O)(=O)Nc1cccc(-c2ccc3c(NC(=O)C4CC4)n[nH]c3c2)c1,134812845,1420
Cc1cc(CNc2cccc(C(=O)O)c2)ccc1OCc1ccc(F)cc1,155529721,1421
Cc1nc(-c2ccc(C(F)(F)F)cc2)sc1C(=O)NCc1ccc(OC(C)(C)C(=O)O)cc1,9956726,1422
COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1CC=C(C)C,5281650,1423
O=C(O)Cn1c2ccccc2c(=O)c2ccccc21,38072,1424
Cc1ccc2c(=O)c3cccc(CC(=O)O)c3oc2c1C,123964,1425
CN1CCN(c2ccc(S(=O)(=O)NCc3ccc(C(=O)Nc4cccnc4)cc3)cc2)CC1,49850072,1426
Cc1ccc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1-c1cc(OCCO)nc(N2CCOCC2)c1,90456533,1427
CC(C)(C)c1cc(C(=O)N2Cc3ccccc3C2)ccc1O,11955465,1428
CCN(CC)C(=O)c1ccc(O)c(C(C)(C)C)c1,46914571,1429
O=C(O)C1=CCCN(CCON=C(c2ccccc2)c2ccccc2)C1,4515,1430
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,55245,1431
CSC[C@H]1CN(Cc2[nH]nc3c(N)ncnc23)C[C@@H]1O,155535385,1432
Nc1ncnc2c(CN3C[C@H](CSc4ncccn4)[C@@H](O)C3)c[nH]c12,155521487,1433
CSC[C@H]1CN(Cc2c[nH]c3c(N)nccc23)C[C@@H]1O,155567171,1434
CCCCn1cc(CSC[C@H]2CN(Cc3c[nH]c4c(N)ncnc34)C[C@@H]2O)nn1,155556772,1435
Cn1cc(CSC[C@H]2CN(Cc3c[nH]c4c(N)ncnc34)C[C@@H]2O)nn1,155513567,1436
CC(=O)N[C@@H]1C[C@H](N(C)C(C)C)CC[C@@H]1N1CC[C@H](Nc2ncnc3ccc(C(F)(F)F)cc23)C1=O,23725177,1437
Cc1nc(CC(=O)N2CCN(c3cncc4ccccc34)CC2)co1,155519717,1438
Cn1ncc2ccc(N3CCN(c4cncc5ccccc45)CC3)cc21,155524325,1439
CN(C)C(=O)Cn1cc(-c2ccc(-c3cncc4ccccc34)cc2)cn1,132180482,1440
CC(=O)c1ccc2cncc(N3CCN(c4ccc5cnn(C)c5c4)CC3)c2c1,155562077,1441
Cc1ccc(N[C@H]2[C@@H](O)[C@@H](CO)O[C@H](Sc3ccc(Cl)c(Cl)c3)[C@@H]2O)cc1C,155518666,1442
COc1cc2c(-c3cnc(-c4ccc[nH]4)o3)c[nH]c2cc1Br,155559898,1443
O=C(Cc1ccccc1)Nc1nnc(CCSCCc2nnc(NC(=O)Cc3ccccc3)s2)s1,3372016,1444
O=C(Cc1cccc(OC(F)(F)F)c1)Nc1ccc(CCCCc2nnc(NC(=O)Cc3ccccn3)s2)nn1,71577426,1445
Cc1ccc(Cn2cc(CCC(=O)Nc3ccc(CCCCc4nnc(NC(=O)Cc5ccccn5)s4)nn3)nn2)cc1,155561125,1446
Cc1ccc(Cn2cc(CCC(=O)Nc3nnc(CCCCc4nnc(NC(=O)Cc5ccccc5)s4)s3)nn2)c(C)c1,155544008,1447
NCCc1c[nH]cn1,774,1448
O=C1N/C(=N\N=C2\C(=O)Nc3ccccc32)S/C1=C1\C(=O)Nc2ccccc21,1554535,1449
Cc1cc(CSCc2nn(C)c(C)c2-c2cccc3c(CCCOc4cccc5ccccc45)c(C(=O)O)[nH]c23)nn1C,135397733,1450
N#Cc1cnn2c(Nc3ccc4c(c3)CCC(=O)N4)cc(N3CCC[C@H]3CC(=O)O)nc12,137348715,1451
Cn1nc2cc1CSc1cc(c3ccccc3c1)OCCCc1c(C(=O)O)n(C)c3c(c(Cl)ccc13)-c1c(nn(C)c1Cl)CSC2,155519264,1452
N#Cc1cnn2c3cc(nc12)N1CC[C@@H](C1)OC/C=C/COc1cc(cc2c1NC(=O)CC2)N3,137655163,1453
Cc1nn(C)c(C)c1-c1cccc2c(CCCOc3cccc4ccccc34)c(C(=O)O)[nH]c12,49830849,1454
N#Cc1cnn2c3cc(nc12)N1C[C@H](C[C@H]1CO)OC/C=C/COc1cc(cc2c1NC(=O)CC2)N3,44450200,1455
O=C(O)c1ccc(COc2ccccc2-c2ccccc2)cc1,7745146,1456
CCCCOc1ccc(S(=O)(=O)Nc2ccc(C(=O)O)cc2)cc1C,16645216,1457
O=C(O)COc1ccc(Br)cc1C1C2=C(CCCC2=O)NC2=C1C(=O)CCC2,1006833,1458
Cc1ccc2ncccc2c1-c1cc(-c2c(C)noc2C)cc2nc(C3CC3)[nH]c12,86301666,1459
CC(=O)[C@@H]1C[C@H](C(=O)O)[C@@]1(C)CC/C=C(\C)C(=O)O,155553571,1460
C/C(=C\CC[C@]1(C)[C@@H](C(=O)O)C[C@H]1[C@](C)(O)C(=O)O)C(=O)O,155518622,1461
CC(=O)N[C@H]1[C@H](Oc2ccccc2-c2cccc(C(=O)O)c2)O[C@H](CO)[C@H](O)[C@@H]1O,132281908,1462
CN1CCC(Nc2ccc(C(=O)Nc3cc(-c4cc(C#N)cs4)n[nH]3)cc2)CC1,155536820,1463
NC(=O)c1c(Nc2ccc(Cl)cc2Cl)[nH]c2c(Cl)ccc(Cl)c2c1=O,155514030,1464
COc1cc2nc(NCCCN(C)C)nc(NC3CCN(Cc4ccccc4)CC3)c2cc1OC,46174171,1465
N#Cc1c(Br)cccc1NC(=O)CCN1CCc2ccccc2C1,155538900,1466
CCOc1ccc2nc3c(nc2c1)-c1ccccc1/C3=N/O,155538719,1467
O/N=C1/c2ccccc2-c2nc3ncccc3nc21,155569233,1468
OCCO/N=C1\c2ccccc2-c2nc3ccccc3nc21,155548073,1469
O=[N+]([O-])c1ccc2nc3c(nc2c1)/C(=N\O)c1ccccc1-3,155536948,1470
Cc1cccc2nc3c(nc12)-c1ccccc1/C3=N/O,155514086,1471
O=C1c2ccccc2-n2c1nc1ccccc1c2=O,73549,1472
O=C1c2ccccc2-c2n[nH]c3cccc1c23,8515,1473
CCOC(=O)CO/N=C1\c2ccccc2-c2nc3ccccc3nc21,155561957,1474
O/N=C1/c2ccccc2-c2nc3ccncc3nc21,155539342,1475
O/N=C1/c2ccccc2-c2nc3ncc(Cl)cc3nc21,155525801,1476
O=c1c2ccccc2nc2n1-c1ccccc1/C2=N\O,44313624,1477
Cc1cc2nc3c(nc2cc1C)-c1ccccc1/C3=N/O,155521400,1478
O=C(O)c1ccc2nc3c(nc2c1)/C(=N\O)c1ccccc1-3,155555966,1479
O=C(O)CO/N=C1\c2ccccc2-c2nc3ccccc3nc21,155551144,1480
O=C(CCN1CCN(Cc2ccccc2)CC1)Nc1nc(-c2ccccc2)cs1,71542350,1481
COc1cc(-c2csc(NC(=O)CCN3CCN(Cc4cccc([N+](=O)[O-])c4)CC3)n2)ccc1O,154638944,1482
CC(C)(C)NS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(OCCN3CCCC3)cc2)ncc1Cl,155531177,1483
Cc1n[nH]cc1-c1cc2nc([C@@H]3CC4CCN3CC4)[nH]c(=O)c2s1,135564531,1484
COc1ncc(-c2cc3c(c(OCCN4CCC(C(C)(C)O)CC4)c2)COC3)cc1NS(C)(=O)=O,129626595,1485
COCCS(=O)(=O)Nc1cc(-c2cc3c(c(OC[C@H]4CN(C5COC5)CCO4)c2)COC3)cnc1OC,145946093,1486
CC(=O)c1cccc(N(CCO)c2nc(-c3sc(NC(=O)C(C)(C)C)nc3C)cs2)c1,155560887,1487
COc1ccc(Cl)cc1Nc1nc(-c2sc(NC(=O)c3ccccc3)nc2C)cs1,15542214,1488
c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1,44448648,1489
Cc1cc(Cl)cc2c1oc1cc(Cl)cc(Cl)c12,114900,1490
COC(=O)c1csc(C(=O)c2c[nH]c3ccccc23)n1,4668801,1491
Cn1nccc1Nc1nccc(-c2ccn([C@H](CO)c3ccc(Cl)c(F)c3)c(=O)c2)n1,71727581,1492
Cc1cccc(CN2C(=O)c3cc(-c4nc(Nc5ccnn5C)ncc4C)cn3C[C@H]2C)n1,122604287,1493
CC(C)Nc1cc(-c2c[nH]c(C(=O)N[C@H](CO)c3cccc(Cl)c3)c2)c(Cl)cn1,11719003,1494
COC[C@H]1Cn2cc(-c3nc(Nc4ccnn4C)ncc3C)nc2C(=O)N1Cc1ccc(F)c(F)c1,129116690,1495
O=C1N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H]1Cc1ccccc1,11438306,1496
O=C1N[C@@H](Cc2ccc(I)cc2)C(=O)N[C@H]1Cc1ccc(I)cc1,155512323,1497
Cc1cc(O)ccc1C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O,146020563,1498
O=C1N[C@@H](Cc2cc(I)c(O)c(I)c2)C(=O)N[C@H]1Cc1ccc(O)cc1,155569018,1499
O=C1N[C@@H](Cc2ccc(O)c(I)c2)C(=O)N[C@H]1Cc1ccc(O)c(I)c1,59052469,1500
O=C1N[C@@H](Cc2ccc(F)cc2)C(=O)N[C@H]1Cc1ccc(F)cc1,155548085,1501
O=C1N[C@@H](Cc2ccccc2)C(=O)N[C@H]1Cc1ccccc1,76116,1502
Cc1cc(C[C@@H]2NC(=O)[C@H](Cc3ccc(O)cc3)NC2=O)cc(C)c1O,146035899,1503
COc1cc2c(cc1OCCCN1CCCC1)N=C(N)C21CCC1,76285486,1504
O=C(c1ccc(C(=O)N2CCC(CCN3CCCC3)CC2)c(Nc2ccc(OCN3CCCC3)cc2)c1)N1CCC(CCN2CCCC2)CC1,126480597,1505
CC1(C)C(N)=Nc2cc(OCCCN3Cc4ccccc4C3)c(OCC3CC3)cc21,155545515,1506
C[C@@H]1COCCN1c1nc(-c2ccc(N)nc2)nc2c1C[C@@H]1COCCN21,155569607,1507
C[C@@H]1COCCN1c1nc(-c2cnc(N)cn2)nc2c1C[C@@H]1COCCN21,139030535,1508
C[C@@H]1COCCN1c1nc(-c2cnc(N)nc2)nc2c1C[C@@H]1COCCN21,155511557,1509
Nc1cc(C(F)F)c(-c2nc(N3C4CCC3COC4)nc(N3C4CCC3COC4)n2)cn1,121334520,1510
CC(C)=CCOc1cc2c(=O)c3c(O)cc(O)cc3oc2cc1O,155529395,1511
CC[C@H](C)c1cc(=O)c2c(O)cc(O)cc2o1,155516094,1512
C[C@H](N)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H](N)C(=O)O)C(=O)O)C(N)=O,153711356,1513
NS(=O)(=O)c1cc(C(=O)NC2CCCCC2)c(S(=O)(=O)C2CCCCC2)cc1Cl,126508892,1514
COCCNC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1Cl,21189414,1515
NS(=O)(=O)c1cc(C(=O)O)c(Br)cc1Br,126507856,1516
COC(=O)CCCNC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1Cl,126508879,1517
NS(=O)(=O)c1cc(C(=O)NC2CCCCC2)c(S(=O)(=O)CCO)cc1Cl,126507192,1518
CC(=O)OCCCNC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1Cl,126507183,1519
NS(=O)(=O)c1cc(C(=O)NCCO)c(Sc2ccccc2)cc1Br,126508295,1520
NS(=O)(=O)c1cc(C(=O)NC2CCCCC2)c(Cl)cc1Cl,60635034,1521
NS(=O)(=O)c1cc(C(=O)NCc2ccccc2)c(S(=O)(=O)C2CCCCC2)cc1Cl,126508608,1522
NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1Cl,12698190,1523
NS(=O)(=O)c1cc(C(=O)NCCCC(=O)O)c(Cl)cc1Cl,126508712,1524
CCCCNC(=O)c1cc(S(N)(=O)=O)c(Br)cc1Br,126509349,1525
NS(=O)(=O)c1cc(C(=O)NCc2ccccc2)c(Cl)cc1Cl,126507182,1526
NS(=O)(=O)c1cc(C(=O)NCc2ccccc2)c(S(=O)(=O)c2ccccc2)cc1Cl,126508363,1527
NS(=O)(=O)c1cc(C(=O)N2CCOCC2)c(Sc2ccccc2)cc1Cl,126507944,1528
CCCCNC(=O)c1cc(S(N)(=O)=O)c(Br)cc1SCCO,126508178,1529
NS(=O)(=O)c1cc(C(=O)NCCO)c(Br)cc1Br,126509027,1530
NS(=O)(=O)c1cc(C(=O)NC2CCCCC2)c([S+]([O-])Cc2ccccc2)cc1Cl,126508943,1531
NS(=O)(=O)c1cc(C(=O)NC2CCCCC2)c(SCCO)cc1Cl,126508234,1532
NS(=O)(=O)c1cc(C(=O)NCCO)c(SC2CCCCC2)cc1Br,126508088,1533
NS(=O)(=O)c1cc(C(=O)NC2CCCCC2)c(SC2CCCCC2)cc1Cl,126509146,1534
NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1S(=O)(=O)CCc1ccccc1,155515548,1535
NS(=O)(=O)c1cc(C(=O)NCCO)c(S(=O)(=O)C2CCCCC2)cc1Br,126508538,1536
NS(=O)(=O)c1cc(C(=O)NCCO)c(S(=O)(=O)Cc2ccccc2)cc1Br,126509348,1537
NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1Sc1ccccc1,155550495,1538
NS(=O)(=O)c1cc(C(=O)NCCO)c([S+]([O-])c2ccccc2)cc1Br,126508486,1539
NS(=O)(=O)c1cc(C(=O)NCc2ccccc2)c(SC2CCCCC2)cc1Cl,126508912,1540
NS(=O)(=O)c1cc(C(=O)N2CCOCC2)c(Cl)cc1Cl,60635890,1541
NS(=O)(=O)c1cc(C(=O)NCc2ccccc2)c(Sc2ccccc2)cc1Cl,126508758,1542
CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,2540,1543
C[n+]1ccccc1C=NO,25233845,1544
N#Cc1ccc(/C=C/[N+](=O)[O-])cc1,819894,1545
CSC1=C(SC)C(=O)c2ccccc2C1=O,351827,1546
O=C1C(SCCO)=C(SCCO)C(=O)c2ccccc21,262093,1547
CC1=C(SC(C)C)C(=O)c2ccccc2C1=O,4343361,1548
CC(SC1=CC(=O)c2ccccc2C1=O)C(=O)O,5279637,1549
O=C(O)c1cccc(NC2=C(Cl)C(=O)c3ccccc3C2=O)c1,470958,1550
COCCSC1=C(C)C(=O)c2ccccc2C1=O,9903359,1551
CCSC1=C(C)C(=O)c2ccccc2C1=O,259836,1552
CC1=C(SCCC(=O)O)C(=O)c2ccccc2C1=O,18350018,1553
O=C(O)CCSC1=CC(=O)c2ccccc2C1=O,320851,1554
CC1=CC(=O)c2c(O)cccc2C1=O,10205,1555
O=C(O)CSC1=CC(=O)c2ccccc2C1=O,5279656,1556
COC1=C(OC)C(=O)c2ccccc2C1=O,3136,1557
COc1ccc2nc3cc(Cl)ccc3c(Nc3ccc(O)c(CN4CCN(CCN(C)C)CC4)c3)c2c1,154701259,1558
C/C=C(\C)[C@H](O)[C@H](C)/C=C(C)/C=C/CC(C)=CCc1nc(OC)c(OC)c(O)c1C,6437838,1559
COC(=O)C1CC(=O)N(c2cc(C)c(S(N)(=O)=O)c(C)c2)C1,155515322,1560
NS(=O)(=O)c1ccc(NC(=O)C2CC(=O)N(c3ccccc3)C2)cc1,17080567,1561
Cc1cc(N2CC(c3n[nH]c(=S)n3-c3ccccc3)CC2=O)cc(C)c1S(N)(=O)=O,155557453,1562
Cc1cc(N2CC(c3n[nH]c(=S)o3)CC2=O)c(Cl)c(C)c1S(N)(=O)=O,155525659,1563
Cc1cc(N2CC(C(=O)NNC(=S)Nc3ccccc3)CC2=O)cc(C)c1S(N)(=O)=O,155564683,1564
COC(=O)C1CC(=O)N(c2ccc(S(N)(=O)=O)cc2)C1,50873964,1565
Cc1cc(C)n(C(=O)C2CC(=O)N(c3cc(C)c(S(N)(=O)=O)c(C)c3)C2)n1,155560681,1566
NS(=O)(=O)c1ccc(NC(=O)C2CC(=O)N(c3ccccc3Br)C2)cc1,155555383,1567
NS(=O)(=O)c1ccc(N2CC(C(=O)N/N=C/c3ccccc3)CC2=O)cc1,155536858,1568
Cc1cc(S(N)(=O)=O)c(C)cc1N1CC(C(=O)N/N=C/c2ccccc2)CC1=O,155517449,1569
Cc1cc(NCC(CC(=O)O)c2n[nH]c(=S)n2-c2ccccc2)cc(C)c1S(N)(=O)=O,155531171,1570
Cc1cc(N2CC(c3n[nH]c(=S)o3)CC2=O)cc(C)c1S(N)(=O)=O,155562947,1571
NS(=O)(=O)c1ccc(N2CC(C(=O)O)CC2=O)cc1,5144111,1572
Cc1cc(N2CC(C(=O)N/N=C/c3ccccc3)CC2=O)cc(C)c1S(N)(=O)=O,155537230,1573
Cc1cc(NCC(CC(=O)O)c2n[nH]c(=S)n2-c2ccccc2)c(Cl)c(C)c1S(N)(=O)=O,155541044,1574
Cc1cc(C)n(C(=O)C2CC(=O)N(c3cc(C)c(S(N)(=O)=O)c(C)c3Cl)C2)n1,155540826,1575
Cc1cc(C)n(NC(=O)C2CC(=O)N(c3cc(C)c(S(N)(=O)=O)c(C)c3)C2)n1,155520500,1576
Cc1cc(N2CC(C(=O)N/N=C/c3ccccc3)CC2=O)c(Cl)c(C)c1S(N)(=O)=O,155530244,1577
Cc1cc(S(N)(=O)=O)c(C)cc1N1CC(C(=O)O)CC1=O,155553815,1578
Cc1cc(C)n(NC(=O)C2CC(=O)N(c3cc(C)c(S(N)(=O)=O)c(C)c3Cl)C2)n1,155528524,1579
NNC(=O)C1CC(=O)N(c2ccc(S(N)(=O)=O)cc2)C1,129885267,1580
Cc1cc(S(N)(=O)=O)c(C)cc1N1CC(C(=O)N/N=C/c2ccc([N+](=O)[O-])cc2)CC1=O,155556702,1581
COC(=O)C1CC(=O)N(c2cc(C)c(S(N)(=O)=O)cc2C)C1,155530944,1582
Cc1cc(NC(=O)C2CC(=O)N(c3ccccc3)C2)cc(C)c1S(N)(=O)=O,155519746,1583
Cc1cc(N2CC(c3n[nH]c(=S)n3-c3ccccc3)CC2=O)c(Cl)c(C)c1S(N)(=O)=O,155550142,1584
Cc1cc(N2CC(C(=O)NN3CC(C(=O)O)CC3=O)CC2=O)cc(C)c1S(N)(=O)=O,155568583,1585
Cc1cc(S(N)(=O)=O)c(C)cc1N1CC(C(=O)NN)CC1=O,155524252,1586
Cc1cc(N2CC(C(=O)NNC(=S)Nc3ccccc3)CC2=O)c(Cl)c(C)c1S(N)(=O)=O,155530569,1587
Cc1cc(N2CC(C(=O)NN)CC2=O)cc(C)c1S(N)(=O)=O,155520598,1588
Cc1cc(N2CC(C(=O)O)CC2=O)cc(C)c1S(N)(=O)=O,155514238,1589
CC(C)=CCN1CCN(Cc2c(C)n(C)n(-c3ccccc3)c2=O)C[C@@H]1CCO,28099854,1590
CN(Cc1cnc2ccccn12)C(=O)c1cc(COc2ccc3c(c2)OCO3)[nH]n1,42196244,1591
OCCn1nc(C2CCOCC2)nc1[C@@H]1CCCCN1Cc1ccccc1,97444773,1592
CCCCN(Cc1ccncc1)C(=O)c1cc(-c2ccccc2O)n[nH]1,136249157,1593
Cc1ncc(-c2ccc(C(C(=O)NO)c3ccccc3F)cc2)cn1,86302836,1594
O=C(NO)C(c1ccc(-c2ncc(C(F)(F)F)cn2)cc1)c1ccccc1F,81689842,1595
c1ccc2oc(C3=NCCN3)cc2c1,3080926,1596
N/C(=N\O)c1cccc(/C=C/c2ccnc(-c3cc(F)ccc3O)c2)c1,155512092,1597
C=CCCn1cc(-c2cc(C(=O)N3CCOCC3)cc3c2ncn3C)c2cc[nH]c2c1=O,121335283,1598
N=C(N)NCCCCCCCCN(CCCCCCCCNC(=N)NCC1CC1)C(=O)N(CCCCCCCCNC(=N)N)CCCCCCCCNC(=N)NCC1CC1,132015240,1599
N=C(N)Nc1cc(C2CCNCC2)cc(C(F)(F)F)c1,134817550,1600
COc1cccc(-c2cc(C(=O)Nc3cc4cc(OC)c(OC(C)=O)c(C)c4oc3=O)ccc2OC)c1,44629117,1601
NC(=O)c1cc(NC(=O)c2cc(-c3cccc(N)n3)ccc2Cl)n(-c2ccccc2)n1,118456253,1602
CC(C)(O)CNC(=O)c1cc(NC(=O)c2cc(-c3ccccn3)c(Cl)cc2Cl)n(-c2ccccc2)n1,118497137,1603
Cc1ccc2nc(CSc3nnc(NC(=O)Nc4cccc(C(F)(F)F)c4)s3)cc(=O)n2c1,50802201,1604
CC(C)Oc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)ncc2Cl)[nH]n1,16097523,1605
Nc1ncc(-c2ccc(S(N)(=O)=O)cc2)cc1-c1cc(F)c(O)c(F)c1,135747634,1606
Cc1ncc(-c2cc(F)c(O)c(F)c2)cc1-c1cc(F)c(O)c(F)c1,155511407,1607
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CN(CC[C@H](N)C(=O)O)Cc2ccc3ccccc3c2)[C@@H](O)[C@H]1O,155524064,1608
O=C(Nc1c[nH]c2ncc(-c3ccsc3)cc12)c1cccnc1,9858254,1609
COc1ccc(-c2cnc3[nH]cc(NC(=O)c4cccnc4)c3c2)cc1OC,10156251,1610
O=C(Nc1c[nH]c2ncc(-c3ccccc3)cc12)c1cccnc1,9858007,1611
CN1CCc2c(c(=O)oc3c(C=O)c(O)ccc23)C1,86290569,1612
O=Cc1c(O)ccc2c3c(c(=O)oc12)CNCC3,118968888,1613
O=C(Nc1ccc2[nH]nc(-c3ccc4[nH]ccc4c3)c2c1)c1c(Cl)cccc1Cl,138454798,1614
CNc1ccc(-c2nc3ccc(O)cc3s2)cn1,16663275,1615
CC(C)Oc1ccc(C(=O)Nc2c(C(=O)O)nn(-c3ccc(Oc4ccccc4)cc3)c2-c2ccc(OC(C)C)cc2)cc1,127045927,1616
