SMILES,Name,ClusterNumber
COc1cc2nc(N3CCN(C(=O)/C=C/c4ccccc4)CC3)nc(N)c2cc1OC,6447063,5201
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,4539,5202
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,2764,5203
CCn1c2cc(=[NH2+])ccc-2c2ccc(N)cc2c1-c1ccccc1,3624,5204
CC/N=c1\cc2oc3cc(NCC)c(C)cc3c(-c3ccccc3C(=O)OCC)c-2cc1C,13807,5205
CC(C#CCN1CCCC1)N1C(=O)CCC1=O,44330936,5206
CC(=O)N(C(C)=O)C(C)C#CC[N+](C)(C)C,14025473,5207
CC(=O)N(CC#CCN1CCCC1)C(C)=O,14025462,5208
CC(=O)N(CC#CCN(C)C)C(C)=O,14025464,5209
CN(CC#CCN1CCCC1)C(=O)C(F)(F)F,14025459,5210
CN(C)CC#CCN1C(=O)CCC1=O,44369479,5211
CC(=O)N(C(C)=O)C(C)C#CCN(C)C,14025467,5212
CCN(CC)CC#CCN(C(C)=O)C(C)=O,14025463,5213
CS(=O)(=O)N(CC#CCN1CCCC1)S(C)(=O)=O,14025455,5214
CC(=O)N(C(C)=O)C(C)C#CCN1CCCC1,14025465,5215
CC(=O)N(C)CC#CCN1CCCC1,19716,5216
CCN(CC)CC#CC(C)N(C(C)=O)C(C)=O,14025466,5217
CC(C#CC[N+](C)(C)C)N(C)C(=O)C(F)(F)F,14025469,5218
CC(C#CCN1CCCC1)N(C)S(C)(=O)=O,14025454,5219
CC(=O)N(CC#CCN1CCCC1)S(C)(=O)=O,14025457,5220
CC(=O)N(CC#CC[N+](C)(C)C)C(C)=O,14025471,5221
CN(CC#CCN1CCCC1)S(C)(=O)=O,14025453,5222
O=C1CCC(=O)N1CC#CCN1CCCC1,199231,5223
CC(C#CCN(C)C)N(C)C(=O)C(F)(F)F,14025461,5224
CC(C#CCN1CCCC1)N(S(C)(=O)=O)S(C)(=O)=O,14025456,5225
CC(=O)N(C(C)C#CCN1CCCC1)S(C)(=O)=O,14025458,5226
CC(C#CCN1CCCC1)N(C)C(=O)C(F)(F)F,14025460,5227
C[N+](C)(C)CCOC(N)=O,2551,5228
COC(=O)C(=O)C(C(=O)C(=O)Nc1ccccc1C(N)=O)c1nc2ccc(C(=O)c3ccccc3)cc2[nH]c1=O,369860,5229
COC(=O)C(=O)C(C(=O)C(=O)Nc1ccc(C)cc1)c1nc2ccc(C(=O)c3ccccc3)cc2[nH]c1=O,372895,5230
CCc1cccc(C(C)C)c1NC(=O)C(=O)C(C(=O)C(=O)OC)c1nc2ccccc2[nH]c1=O,370938,5231
COC(=O)C(=O)C(C(=O)C(=O)Nc1cccc(C(C)=O)c1)c1nc2ccccc2[nH]c1=O,372007,5232
COC(=O)C(=O)C(C(=O)C(=O)Nc1ccc([N+](=O)[O-])cc1C#N)c1nc2ccc([N+](=O)[O-])cc2[nH]c1=O,370940,5233
COC(=O)C(=O)C(C(=O)C(=O)Nc1cc(C)ccc1C)c1nc2ccc(C(=O)c3ccccc3)cc2[nH]c1=O,369843,5234
C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)(O)O,259329,5235
CC1(C)CC(NC(=O)C(=O)Nc2ccc(Cl)c(F)c2)CC(C)(C)[N+]1(C)[O-],53317327,5236
CCCN1CCCC(NC(=O)C(=O)Nc2ccc(Cl)c(F)c2)C1,46200529,5237
CN1CCCC(NC(=O)C(=O)Nc2ccc(Cl)c(F)c2)C1,46200531,5238
CN1CCCC(CNC(=O)C(=O)Nc2ccc(Cl)c(F)c2)C1,46200681,5239
CC(C)N1CCCCC1CCNC(=O)C(=O)Nc1ccc(Cl)c(F)c1,46200682,5240
Cc1n[nH]c(C)c1CNC(=O)C(=O)Nc1ccc(Cl)c(F)c1,46198668,5241
O=C(NC[C@@]12CCC[C@@H]1CNC2)C(=O)Nc1ccc(Cl)c(F)c1,46199291,5242
O=C(NCC1NCCc2ccccc21)C(=O)Nc1ccc(Cl)c(F)c1,46200848,5243
CC1(C)CC(NC(=O)C(=O)Nc2ccc(Cl)cc2)CC(C)(C)N1,1570601,5244
CCN1CCCC1CNC(=O)C(=O)Nc1ccc(Cl)c(F)c1,46198989,5245
O=C(NCC1CCN(C2CC2)C1)C(=O)Nc1ccc(Cl)c(F)c1,46198493,5246
O=C(Nc1ccc(Cl)c(F)c1)C(=O)NC1CCN(C2CCCCC2)C1,53320249,5247
O=C(Nc1ccc(Cl)c(F)c1)C(=O)NC1CCNC2(CCC2)C1,46200686,5248
C[C@H]1CCC[C@@H](C)N1CCNC(=O)C(=O)Nc1ccc(Cl)c(F)c1,53324414,5249
O=C(NCC1CCCN(CCO)C1)C(=O)Nc1ccc(Cl)c(F)c1,46200372,5250
CC1(C)O[C@@H](CN)[C@H](CNC(=O)C(=O)Nc2ccc(Cl)c(F)c2)O1,46198837,5251
CC1(C)CC(NC(=O)C(=O)Nc2ccc(Cl)c(F)c2)CC(C)(C)N1,46186917,5252
CC1(C)CC(CNC(=O)C(=O)Nc2ccc(Cl)c(F)c2)CC(C)(C)N1,53319934,5253
CN1C(C)(C)CC(NC(=O)C(=O)Nc2ccc(Cl)c(F)c2)CC1(C)C,46200212,5254
CN1CCC(NC(=O)C(=O)Nc2ccc(Cl)c(F)c2)CC1,53322724,5255
CCCN1CCC(NC(=O)C(=O)Nc2ccc(Cl)c(F)c2)CC1,53323902,5256
CC(C)N1CCC(NC(=O)C(=O)Nc2ccc(Cl)c(F)c2)CC1,53326473,5257
O=C(NCC1CCNCC1)C(=O)Nc1ccc(Cl)c(F)c1,53322564,5258
CN1CCC(CNC(=O)C(=O)Nc2ccc(Cl)c(F)c2)CC1,53326474,5259
CCN1CCC(CNC(=O)C(=O)Nc2ccc(Cl)c(F)c2)CC1,53325378,5260
CC1(C)CC(NC(=O)C(=O)Nc2ccc(Cl)c(F)c2)CC(C)(C)O1,53318617,5261
CC1CCCCN1CC(=O)Nc1sc2c(c1C#N)CCCCC2,4174769,5262
O=C(Cc1c[nH]c2ccccc12)NC1CCc2ccccc2C1,53322723,5263
Cc1cc2cc3c(cc2nc1SCCN1CCCCC1)OCCO3,1451528,5264
Cc1cccc2cc3c(N)c(C(=O)NC4CCCC4)sc3nc12,1442720,5265
CCCCNc1nc2ccccc2n1CC(=O)N1CCc2ccccc21,4884615,5266
CCC(C)C(NC(=O)c1ccccc1)C(=O)N1CCc2ccccc21,4877803,5267
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,55752,5268
O=c1cc(OCc2ccccc2)ccn1-c1ccc2c(cnn2CCN2CCCC2)c1,24857598,5269
C#CCOc1ccccc1OCC(O)CNC(C)C,10378069,5270
CCC(C)c1cccc(OCC(O)CNC(C)C)c1,170739,5271
CC(C)NCC(O)COc1ccccc1C#N,38065,5272
CC(C)NCC(O)c1ccc([N+](=O)[O-])cc1,6317,5273
CCCc1ccccc1OCC(O)CNC(C)C,43216,5274
CC(C)NCC(O)c1ccc(O)c(CO)c1,10443654,5275
CC(C)NC[C@H](O)COc1ccc(O)cc1,42396,5276
CC(C)NCC(O)COc1ccccc1,3123920,5277
CC(C)NCC(O)COc1ccccc1CO,10060160,5278
CC(C)NCC(O)c1ccc(O)c(N)c1,10353067,5279
Cc1ccccc1OCC(O)CNC(C)C,10332812,5280
CC(C)NCC(O)COc1ccccc1C1CC1,71707,5281
Cc1cc(C)cc(OCC(O)CNC(C)C)c1,2843596,5282
CC(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,217246,5283
CNCCCC1c2ccccc2C=Cc2ccccc21,4976,5284
CNCCCN1c2ccccc2CCc2ccccc21,2995,5285
CC(CCCCN)NCC(O)c1ccc(O)c(O)c1,44372567,5286
O=c1[nH]cnc2c(CN3CCCC3)c[nH]c12,52942323,5287
CC(=O)Nc1ccc(O)cc1,1983,5288
Oc1ccc(-n2c(O)ccc2O)cc1,54428854,5289
O=C(O)CCC(=O)Nc1ccc(O)cc1,605610,5290
CCc1nc(N)nc(NCCNS(=O)(=O)c2ccc3ccccc3c2)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(C)(C)O2,11963547,5291
CCc1nc(N)nc(NCCc2ccccc2NC(=O)c2ccc(N)c(OC)c2)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(C)(C)O2,23644728,5292
C=c1c(-c2c(O)c3cc(O)c(O)c(=Cc4ccccc4)c3c(O)c2=C)c(O)c2cc(O)c(O)c(=Cc3ccccc3)c2c1O,91933575,5293
C=c1c(-c2c(O)c3cc(O)c(O)c(=CCc4ccc(C)cc4)c3c(O)c2=C)c(O)c2cc(O)c(O)c(=CCc3ccc(C)cc3)c2c1O,91933574,5294
C=c1c(-c2c(O)c3cc(O)c(O)c(=CC(C)C)c3c(O)c2=C)c(O)c2cc(O)c(O)c(=CC(C)C)c2c1O,91933573,5295
C=c1c(-c2c(O)c3cc(O)c(O)c(=C(C)C)c3c(O)c2=C)c(O)c2cc(O)c(O)c(=C(C)C)c2c1O,90735345,5296
C=CCc1ccccc1OCC(O)CNC(C)(C)C1CCC(C)(NC(=O)CBr)CC1,10102413,5297
C=CCc1ccccc1OCC(O)CNC1(C)CCC(C(C)(C)NC(=O)CBr)CC1,127126,5298
O=C(O)c1nc(-c2cccc(Cl)c2)[nH]c1C(=O)N(Cc1ccccc1)Cc1ccccc1,52944295,5299
O=C(O)c1nc(-c2cccc(F)c2)[nH]c1C(=O)O,50899252,5300
O=C(O)c1nc(-c2ccccc2)[nH]c1C(=O)O,221007,5301
NS(=O)(=O)c1cc(C(=O)CSc2nc3c(cnc4ccccc43)[nH]2)ccc1Cl,49843539,5302
NS(=O)(=O)c1cc(C(=O)CSc2nc3ccc(Br)cc3[nH]2)ccc1Cl,49843540,5303
NS(=O)(=O)c1cc(C(=O)CSc2nc3cc4c(cc3[nH]2)OCCO4)ccc1Cl,49843538,5304
NS(=O)(=O)c1cc(C(=O)CSc2nc3ccccc3[nH]2)ccc1Cl,49843537,5305
NS(=O)(=O)c1cc(C(=O)Cn2c(CN3CCOCC3)nc3ccccc32)ccc1Cl,52946970,5306
NS(=O)(=O)C(F)(F)F,79001,5307
NS(=O)(=O)c1ccc(CNc2nc[nH]c(=O)c2[N+](=O)[O-])cc1,46916275,5308
COc1ncnc(NCCc2ccc(S(N)(=O)=O)cc2)c1[N+](=O)[O-],46916272,5309
COc1ncnc(NCc2ccc(S(N)(=O)=O)cc2)c1[N+](=O)[O-],46916276,5310
CSc1nc(NCc2ccccc2)c(C#N)c(Nc2ccc(S(N)(=O)=O)cc2)n1,52946974,5311
NS(=O)(=O)c1ccc(CCNc2ncnc(NCc3ccccc3)c2[N+](=O)[O-])cc1,49843543,5312
NS(=O)(=O)c1ccc(CNc2ncnc(NCc3ccccc3)c2[N+](=O)[O-])cc1,46916277,5313
NS(=O)(=O)c1ccc(Nc2ncnc(NCc3ccccc3)c2[N+](=O)[O-])cc1,52945751,5314
CSc1nc(Cl)c(C=O)c(NCCc2ccc(S(N)(=O)=O)cc2)n1,52944500,5315
CSc1nc(Cl)c(C=O)c(NCc2ccc(S(N)(=O)=O)cc2)n1,46916274,5316
CSc1nc(Cl)c(C=O)c(Nc2ccc(S(N)(=O)=O)cc2)n1,46916278,5317
CSc1nc(Cl)c(C#N)c(NCCc2ccc(S(N)(=O)=O)cc2)n1,52947168,5318
CSc1nc(Cl)c(C#N)c(NCc2ccc(S(N)(=O)=O)cc2)n1,52944707,5319
CSc1nc(Cl)c(C#N)c(Nc2ccc(S(N)(=O)=O)cc2)n1,52948351,5320
NS(=O)(=O)c1ccc(Nc2ncnc(Cl)c2[N+](=O)[O-])cc1,46916273,5321
OC[C@@]12CCC[C@H]1[C@@H]1CCc3cc(O)ccc3[C@H]1CC2,53325101,5322
CC(=O)OC(C(C)=O)[C@@]12CCC[C@H]1[C@@H]1CCC3=CC(=O)CC[C@@H]3[C@H]1CC2,44269695,5323
C#C[C@@H](O)C12CCCC1C1CCC3=CC(=O)CC[C@@H]3C1CC2,44269671,5324
CC(=O)C[C@@]12CCC[C@H]1[C@@H]1CCC3=CC(=O)CC[C@@H]3[C@H]1CC2,44269668,5325
CCc1ccc(-c2ccc(C(=O)O)cc2)cc1,521801,5326
CCc1cccc(-c2ccc(C(=O)O)cc2)c1,20679058,5327
NCC(O)(c1ccccc1)c1ccc(F)cc1Cl,52946715,5328
CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,2710,5329
CN(C)CCCC(O)(c1ccccc1)c1ccccc1,845175,5330
CN(C)CCCC(O)(c1ccccc1)c1ccc(Cl)cc1,52946912,5331
CN(C)CCCC(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,52946911,5332
COc1c(C)cnc(Cn2cnc3c(Cl)nc(N)nc32)c1C,16736529,5333
CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1,10096043,5334
CCC(=O)N1CCN(c2ccc(-n3c(=O)ccc4cnc5ccc(-c6cnc7ccccc7c6)cc5c43)cc2C(F)(F)F)CC1,49836027,5335
Cc1nc(C)c(Cn2ncc3c(Nc4ccc(OC(F)(F)F)cc4)ncnc32)s1,49782334,5336
FC(F)(F)Oc1ccc(Nc2ncnc3c2cnn3Cc2ccncc2)cc1,49782109,5337
NC(=O)c1ccc(Cn2ncc3c(Nc4ccc(OC(F)(F)F)cc4)ncnc32)cc1,49782107,5338
CN1CCN(C(=O)c2cc3c(Nc4ccc(OC(F)(F)F)cc4)ncnc3s2)CC1,42634556,5339
Cn1cc(-c2cc(Nc3ccc(OC(F)(F)F)cc3)ncn2)cn1,42635815,5340
FC(F)(F)Oc1ccc(Nc2cc(-c3cn[nH]c3)ncn2)cc1,49781215,5341
CS(=O)(=O)Nc1ccc(-c2cc(Nc3ccc(OC(F)(F)F)cc3)ncn2)cc1,42628828,5342
NC(=O)c1cccc(-c2cc(Nc3ccc(OC(F)(F)F)cc3)ncn2)c1,5311510,5343
C=CCc1ccccc1OCC(O)CNC(C)COCC(C)OCC(C)OCC(C)N(CC(O)COc1ccccc1CC=C)CC(O)COc1ccccc1CC=C,44267997,5344
COc1ccc(OCC(O)CNC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COCC(C)N)cc1,44268051,5345
CC(N)COCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)NCC(O)COc1cccc2ccccc12,44268009,5346
CC(COCC(C)OCC(C)OCC(C)N(CC(O)COc1cccc2ccccc12)CC(O)COc1cccc2ccccc12)NCC(O)COc1cccc2ccccc12,44268053,5347
CC(COCC(C)N(CC(O)COc1cccc2ccccc12)CC(O)COc1cccc2ccccc12)OCC(C)OCC(C)N(CC(O)COc1cccc2ccccc12)CC(O)COc1cccc2ccccc12,44268052,5348
COc1ccc(OCC(O)CNC(C)COCC(C)OCC(C)OCC(C)N(CC(O)COc2ccc(OC)cc2)CC(O)COc2ccc(OC)cc2)cc1,44267996,5349
C=CCc1ccccc1OCC(O)CNC(C)COCC(C)OCC(C)OCC(C)NCC(O)COc1ccccc1CC=C,44267998,5350
COCCc1ccc(OCC(O)CNC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COCC(C)N)cc1,44268021,5351
COCCc1ccc(OCC(O)CNC(C)COCC(C)OCC(C)OCC(C)N(CC(O)COc2ccc(CCOC)cc2)CC(O)COc2ccc(CCOC)cc2)cc1,44267995,5352
C=CCc1ccccc1OCC(O)CNC(C)COC(C)COC(C)COCC(C)N,44267987,5353
CSc1cccc2[nH]cc(CCN(C)C)c12,193459,5354
CN(C)CCc1c[nH]c2cc3c(cc12)OCO3,13140993,5355
c1cc(-c2nc(SCCCN3CCCCC3)nn2CCCN2CCCCC2)ccn1,46947265,5356
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)cc1C(=O)NCC#N,52949301,5357
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)cc1C(=O)NCc1ccncc1,52949261,5358
CCN(CC)CCNC(=O)c1cc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)ccc1C,52941349,5359
CC(C)(C)c1cc(NC(=O)Nc2ccc(Cl)cc2)n(-c2cccc(CN3C(O)=CNS3(=O)=O)c2)n1,90874112,5360
CC(Oc1ccccc1)C(O)CNC(C)(C)C,12415530,5361
CCc1ccc(OC(C)C(O)CNC(C)C)cc1,44273218,5362
Cc1ccc(OC(C)C(O)CNC(C)C)cc1C,44272972,5363
CC(C)NCC(O)C(C)Oc1ccc(Cl)c(Cl)c1,44272971,5364
CC(Oc1ccc2ccccc2c1)C(O)CNC(C)(C)C,44272666,5365
C=CCc1ccccc1OC(C)C(O)CNC(C)C,44272966,5366
CCc1ccc(OC(C)C(O)CNC(C)(C)C)cc1,12415529,5367
C=CCc1ccccc1OC(C)C(O)CNC(C)(C)C,44272648,5368
CC(C)NCC(O)C(C)Oc1ccc2ccccc2c1,44273193,5369
Cc1ccc(OC(C)C(O)CNC(C)(C)C)cc1C,12415528,5370
CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(N)=O)[C@@H](C)O,56664830,5371
C[C@]1(Cc2ccc(Br)cc2)NC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,16079743,5372
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(CCCN3CCOCC3)c3ccccc23)cc1,9871518,5373
COc1cc(NC(=O)Nc2cc(C(C)(C)C)nn2-c2ccc(C)cc2)c2ccccc2c1OCCN1CCOCC1,44335905,5374
CNC(=O)NC(N)=NCCC[C@@H]1NC(=O)[C@@H](C)NC(=O)C[C@@H](C(=O)O)NC(=O)C[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)N(C)C1=O,449124,5375
O=c1[nH]c2ccccc2n1C1CCN(CCCN(c2ccc(F)cc2)c2ccc(F)cc2)CC1,12763867,5376
O=c1[nH]cnc2c(CN3C[C@H](O)[C@@H](CO)C3)c[nH]c12,447268,5377
O=c1[nH]cnc2c([C@@H]3N[C@H](CO)[C@@H](O)[C@H]3O)c[nH]c12,444499,5378
C[C@H]1COC(=O)[C@@H](N)CC/C=C/C[C@@H](CC(=O)N(CCO)Cc2ccccc2)C(=O)N1,25109984,5379
CCCn1c(=O)c2[nH]c(C3CCCC3)nc2n(CCCCC(=O)c2ccc(S(=O)(=O)F)cc2)c1=O,10413798,5380
COc1ccc(C2C3=C(N=c4s/c(=C\c5ccc(-c6cccc(C(=O)O)c6)o5)c(=O)n42)c2ccccc2CC3)cc1,46887149,5381
COc1ccc(C2C3=C(N=c4s/c(=C\c5ccc(OCc6cccc(C(=O)O)c6)c(OC)c5)c(=O)n42)c2ccccc2CC3)cc1,6520864,5382
COc1ccccc1C1C2=C(N=c3s/c(=C\c4cccc(OCC(=O)O)c4)c(=O)n31)c1ccccc1CC2,6535736,5383
O=[N+]([O-])c1ccc(COP(=O)(O)OP(=O)(O)C(F)(F)CCCC(F)(F)P(=O)(O)O)cc1,44322171,5384
O=P(O)(O)CCOCCP(=O)(O)O,12471818,5385
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)CCOCCP(=O)(O)O)[C@@H](O)[C@H]1O,44322182,5386
O=P(O)(O)C(F)(F)CCCC(F)(F)P(=O)(O)O,10614436,5387
O=C(O)[C@H](O)COP(=O)(O)O,439183,5388
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)C(F)(F)CCCC(F)(F)P(=O)(O)O)[C@@H](O)[C@H]1O,444076,5389
Nc1nccn1CCC[C@H](N)C(=O)O,10241837,5390
O=C(NCCCCCCNc1ccc([N+](=O)[O-])c2nonc12)C(=O)c1c(-c2ccccc2)[nH]c2ccc(N=C=S)cc12,46237025,5391
CCCCCCN(CCCCCC)C(=O)C(=O)c1c(-c2ccccc2)[nH]c2ccc(N=C=S)cc12,46236910,5392
CCCN(CCC)C(=O)C(=O)c1c(-c2ccccc2)[nH]c2ccc(N=C=S)cc12,46236909,5393
Cc1ccccc1C[n+]1cn([C@@H]2O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21,46886653,5394
Nc1nc2c(c(=O)[nH]1)[n+](Cc1cc(Cl)ccc1Cl)cn2[C@@H]1O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]1O,46886652,5395
Cc1cccc(C[n+]2cn([C@@H]3O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]3O)c3nc(N)[nH]c(=O)c32)c1,46886651,5396
Nc1nc2c(c(=O)[nH]1)[n+](Cc1cccc([N+](=O)[O-])c1)cn2[C@@H]1O[C@H](CO[P+]([O-])([O-])O)[C@@H](O)[C@H]1O,46886636,5397
Nc1nc2c(c(=O)[nH]1)[n+](Cc1ccc3ccccc3c1)cn2[C@@H]1O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]1O,46886635,5398
Nc1nc2c(c(=O)[nH]1)[n+](Cc1ccc(F)cc1)cn2[C@@H]1O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]1O,46886634,5399
Nc1nc2c(c(=O)[nH]1)[n+](Cc1cccc(C(F)(F)F)c1)cn2[C@@H]1O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]1O,46886633,5400
COc1cccc(C[n+]2cn([C@@H]3O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]3O)c3nc(N)[nH]c(=O)c32)c1,46886628,5401
Nc1nc2c(c(=O)[nH]1)[n+](Cc1ccc(C(=O)O)cc1)cn2[C@@H]1O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]1O,46886627,5402
Nc1nc2c(c(=O)[nH]1)[n+](Cc1ccccc1F)cn2[C@@H]1O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]1O,46886626,5403
Nc1nc2c(c(=O)[nH]1)[n+](Cc1cc(F)ccc1Cl)cn2[C@@H]1O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]1O,46886625,5404
Nc1nc2c(c(=O)[nH]1)[n+](Cc1ccccc1Cl)cn2[C@@H]1O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]1O,46886617,5405
Nc1nc2c(c(=O)[nH]1)[n+](Cc1cccc(Cl)c1)cn2[C@@H]1O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]1O,46886616,5406
Nc1nc2c(c(=O)[nH]1)[n+](Cc1ccc(Cl)cc1)cn2[C@@H]1O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]1O,46886615,5407
Nc1nc2c(c(=O)[nH]1)[n+](Cc1cccc(F)c1)cn2[C@@H]1O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]1O,46886614,5408
Nc1nc2c(c(=O)[nH]1)[n+](Cc1ccccc1)cn2[C@@H]1O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]1O,46886611,5409
C[n+]1cn([C@@H]2O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21,14393594,5410
C[n+]1cn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)O)[C@@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21,46886610,5411
C[n+]1cn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21,644349,5412
CC(C)=CCC/C(C)=C/CC/C(C)=C/CO[P@@](=O)(O)OP(=O)(O)O,445713,5413
Cc1ccc(C(=O)NC2CC2)cc1-c1cc2cnn(-c3ccccc3F)c2n(C)c1=O,46197240,5414
Cc1ccc(C(=O)NC2CC2)cc1-c1cc2cnn(-c3ccc(F)cc3F)c2n(C)c1=O,25118220,5415
Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(-c3ccccc3F)nncc2c1,11848506,5416
Cc1ccc(C(=O)NC2CC2)cc1-c1cc2cnn(-c3c(F)cccc3F)c2n(C)c1=O,25052767,5417
NC(=O)c1ccc(N(C(N)=O)c2c(F)cccc2F)nc1-c1ccc(F)cc1F,10341154,5418
C[C@H]1CN(C(=O)c2cc3c(C(=O)C(=O)N(C)C)cn(C)c3cc2Cl)[C@H](C)CN1Cc1ccc(F)cc1,9871074,5419
O=C(C[C@H]1C/C=C/CCCC(=O)OCCNC1=O)NCc1ccc(Cl)cc1,44479560,5420
O=C(C[C@@H]1C/C=C/CCC(=O)OCCNC1=O)NCc1ccc(Cl)cc1,44479802,5421
O=C(C[C@H]1C/C=C/CCCCC(=O)O[C@@H](c2ccccc2)CNC1=O)NCc1ccc(Cl)cc1,44480298,5422
CC(C)(C)c1cc(NC(=O)Nc2ccc(C(=O)Nc3ccncc3)cc2)no1,46883461,5423
CC(C)(C)c1cc(NC(=O)Nc2ccc(C(=O)Nc3cccnc3)cc2)no1,46883460,5424
CC(C)(C)c1cc(NC(=O)Nc2ccc(C(=O)Nc3ccccn3)cc2)no1,46883423,5425
CC(C)(C)c1cc(NC(=O)Nc2ccc(C(=O)Nc3ccccc3)cc2)no1,46883422,5426
CC(C)(C)c1cc(NC(=O)Nc2ccc(NC(=O)c3cc4ccccc4cn3)cc2)no1,11189588,5427
CC(C)(C)c1cc(NC(=O)Nc2ccc(NC(=O)c3nccc4ccccc34)cc2)no1,44622838,5428
Cc1ccc2sc(C(=O)Nc3ccc(NC(=O)Nc4cc(C(C)(C)C)on4)cc3)cc2c1,11453690,5429
CC(C)(C)c1cc(NC(=O)Nc2ccc(NC(=O)c3ncccc3O)cc2)no1,11200284,5430
CC(C)(C)c1cc(NC(=O)Nc2ccc(NC(=O)c3cccc(=O)[nH]3)cc2)no1,46883389,5431
CC(C)(C)c1cc(NC(=O)Nc2ccc(NC(=O)c3ccncc3)cc2)no1,46883365,5432
CC(C)(C)c1cc(NC(=O)Nc2ccc(NC(=O)c3cccnc3)cc2)no1,46883364,5433
CC(C)(C)c1cc(NC(=O)Nc2ccc(NC(=O)c3ccccn3)cc2)no1,11280411,5434
CC(C)(C)c1cc(NC(=O)Nc2ccc(NC(=O)c3ccc4ccccc4c3)cc2)no1,11339372,5435
CC(C)(C)c1cc(NC(=O)Nc2ccc(NC(=O)c3ccccc3)cc2)no1,11485752,5436
CC(C)(C)c1cc(NC(=O)Nc2ccc(NC(=O)C3CCNCC3)cc2)no1,46883325,5437
CC(C)(C)c1cc(NC(=O)Nc2ccc(NC(=O)Cc3ccccc3)cc2)no1,46883324,5438
C[C@@]12CC[C@@H]3O[C@H](CO)[C@@H](O)C[C@H]3O[C@H]1C[C@H]1O[C@@H](CCOCc3ccccc3)[C@H](OCc3ccccc3)C[C@@H]1O2,46881331,5439
C[C@@]12CC[C@@H]3O[C@H](CO)[C@@H](O)C[C@H]3O[C@H]1C[C@H]1O[C@@H](CCO)[C@H](O)C[C@@H]1O2,46881330,5440
OC[C@H]1O[C@@H](CCOCc2ccccc2)[C@H](OCc2ccccc2)C[C@@H]1O,46881334,5441
COCCNc1nnc(Sc2ncc([N+](=O)[O-])s2)s1,46232269,5442
CCCNc1nnc(Sc2ncc([N+](=O)[O-])s2)s1,46232267,5443
O=c1[nH]nc(Sc2ncc([N+](=O)[O-])s2)n1-c1ccc2c(c1)OCCO2,2747117,5444
C[C@@](O[C@@H]1CC(C(=O)[O-])=C[C@@H](OP(=O)([O-])[O-])[C@H]1O)(C(=O)[O-])P(=O)([O-])[O-],44281133,5445
